                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                  1.452,                  1.094,                 1.0078,                 0.3886,                0.29671,                0.28153,                0.16049,                 1.3681,                 1.0281,                0.97055,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.4504,                  1.092,                 1.0053,                0.39077,                0.29778,                0.28354,                0.16093,                 1.3684,                 1.0275,                0.97105,                0.00703,                0.00703,                0.00703
                     62,                 1.4447,                 1.0924,                 1.0038,                0.38582,                0.30217,                0.28466,                0.16109,                 1.3665,                 1.0233,                0.97087,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.4484,                 1.0896,                 1.0036,                0.38863,                0.29646,                0.28433,                0.16063,                 1.3672,                 1.0246,                0.97078,               0.006931,               0.006931,               0.006931
                     64,                 1.4565,                 1.0936,                 1.0052,                0.38914,                0.30431,                0.28901,                0.16463,                 1.3652,                 1.0193,                0.96869,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.4457,                 1.0923,                 1.0035,                0.38539,                0.29859,                  0.285,                0.16174,                 1.3661,                 1.0235,                0.96947,               0.006832,               0.006832,               0.006832
                     66,                 1.4509,                 1.0878,                  1.004,                0.38647,                0.29588,                0.28817,                0.16378,                 1.3604,                 1.0163,                0.96828,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.4437,                 1.0835,                 1.0058,                0.39487,                 0.2977,                0.28574,                0.16284,                 1.3608,                 1.0175,                0.96978,               0.006733,               0.006733,               0.006733
                     68,                 1.4385,                 1.0774,                 1.0016,                0.38085,                0.30395,                0.28883,                0.16363,                 1.3606,                 1.0204,                0.96799,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.4373,                 1.0749,                 1.0015,                0.39145,                0.30213,                0.28973,                0.16508,                 1.3555,                 1.0105,                0.96683,               0.006634,               0.006634,               0.006634
                     70,                 1.4303,                 1.0675,                 0.9991,                0.39763,                0.30038,                0.29035,                0.16595,                  1.349,                 1.0079,                0.96427,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.4324,                 1.0674,                0.99685,                0.39595,                0.30135,                0.29027,                 0.1652,                 1.3552,                 1.0085,                0.96584,               0.006535,               0.006535,               0.006535
                     72,                 1.4266,                 1.0666,                 1.0005,                 0.4007,                 0.3044,                0.29299,                0.16647,                 1.3525,                 1.0074,                0.96614,              0.0064855,              0.0064855,              0.0064855
                     73,                  1.426,                 1.0642,                0.99794,                0.39578,                0.30177,                0.29147,                0.16591,                 1.3494,                 1.0087,                0.96422,               0.006436,               0.006436,               0.006436
                     74,                 1.4338,                 1.0661,                0.99775,                0.39084,                0.30417,                0.29417,                0.16709,                 1.3509,                 1.0055,                0.96474,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4206,                 1.0629,                0.99417,                0.39492,                0.30259,                0.29327,                0.16729,                 1.3492,                 1.0079,                0.96543,               0.006337,               0.006337,               0.006337
                     76,                 1.4283,                 1.0592,                0.99667,                0.39565,                0.30536,                0.29405,                0.16678,                 1.3479,                 1.0056,                0.96517,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4207,                 1.0564,                0.99634,                0.39911,                0.30839,                0.29787,                 0.1689,                 1.3453,                 1.0017,                0.96415,               0.006238,               0.006238,               0.006238
                     78,                 1.4225,                 1.0612,                0.99691,                0.39688,                0.30541,                0.29733,                0.16878,                 1.3451,                 1.0015,                0.96292,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4192,                 1.0484,                0.99752,                0.39769,                0.30842,                0.29572,                0.16833,                 1.3458,                0.99886,                0.96395,               0.006139,               0.006139,               0.006139
                     80,                 1.4128,                 1.0482,                0.99441,                0.39633,                0.31013,                0.29714,                 0.1691,                 1.3425,                0.99897,                0.96339,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4187,                  1.055,                0.99716,                0.40137,                0.30771,                0.29639,                0.16866,                 1.3431,                0.99792,                0.96258,                0.00604,                0.00604,                0.00604
                     82,                 1.4091,                 1.0445,                0.99204,                 0.4022,                0.30995,                0.29987,                 0.1704,                  1.342,                0.99551,                 0.9626,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4137,                 1.0419,                0.99269,                0.39826,                0.31046,                0.29837,                0.16949,                 1.3435,                0.99629,                0.96363,               0.005941,               0.005941,               0.005941
                     84,                 1.4114,                 1.0499,                0.99411,                0.39882,                0.31296,                0.29982,                0.17088,                 1.3414,                0.99548,                0.96303,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4101,                 1.0419,                0.99292,                0.40169,                0.30922,                    0.3,                0.17051,                 1.3407,                0.99342,                0.96348,               0.005842,               0.005842,               0.005842
                     86,                 1.4043,                 1.0433,                0.99429,                0.40374,                0.31313,                 0.3017,                0.17174,                 1.3378,                0.99127,                0.96175,              0.0057925,              0.0057925,              0.0057925
                     87,                  1.408,                  1.043,                0.99548,                0.40126,                0.31012,                0.30085,                0.17185,                 1.3366,                 0.9907,                0.96169,               0.005743,               0.005743,               0.005743
                     88,                 1.3994,                 1.0333,                0.99059,                0.41095,                0.30954,                0.30118,                0.17161,                 1.3364,                0.99108,                0.96153,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4161,                 1.0437,                0.99312,                0.39601,                0.31502,                0.30117,                0.17123,                 1.3361,                0.99142,                0.96143,               0.005644,               0.005644,               0.005644
                     90,                 1.4064,                 1.0395,                0.99364,                0.39989,                0.31395,                0.30146,                0.17158,                 1.3362,                0.99039,                0.96093,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4128,                 1.0398,                0.99479,                0.39867,                0.31161,                0.30028,                0.17126,                 1.3355,                0.98896,                0.96076,               0.005545,               0.005545,               0.005545
                     92,                 1.3933,                 1.0287,                0.98954,                0.40622,                0.30878,                0.29936,                 0.1709,                 1.3337,                 0.9896,                0.96026,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4041,                 1.0349,                0.99066,                0.40927,                0.30879,                0.30211,                 0.1719,                 1.3332,                0.98825,                0.96061,               0.005446,               0.005446,               0.005446
                     94,                 1.3952,                 1.0229,                0.98945,                0.40845,                 0.3076,                0.30298,                0.17326,                 1.3305,                0.98766,                   0.96,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4054,                 1.0305,                0.99268,                0.39423,                0.31437,                0.30321,                0.17378,                 1.3296,                0.98487,                0.95943,               0.005347,               0.005347,               0.005347
                     96,                 1.4003,                 1.0298,                0.98853,                0.39924,                0.31528,                0.30569,                0.17538,                 1.3286,                0.98248,                0.95851,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.3964,                 1.0214,                0.98623,                0.40518,                0.31151,                0.30499,                0.17486,                 1.3276,                0.98178,                0.95819,               0.005248,               0.005248,               0.005248
                     98,                 1.3925,                  1.017,                0.98722,                0.39929,                0.31616,                0.30531,                0.17511,                 1.3259,                 0.9817,                0.95736,              0.0051985,              0.0051985,              0.0051985
                     99,                  1.392,                 1.0222,                0.98708,                0.40394,                0.31606,                0.30635,                0.17538,                 1.3273,                0.98213,                0.95783,               0.005149,               0.005149,               0.005149
                    100,                 1.3889,                 1.0179,                 0.9865,                0.40055,                0.31758,                0.30558,                0.17475,                 1.3264,                0.98274,                0.95723,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.3896,                 1.0163,                0.98611,                0.39988,                0.31837,                0.30508,                 0.1748,                 1.3262,                 0.9818,                0.95761,                0.00505,                0.00505,                0.00505
                    102,                 1.3874,                 1.0191,                0.98553,                0.40108,                0.31803,                0.30579,                0.17464,                 1.3267,                0.98055,                0.95783,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.3854,                 1.0144,                0.98568,                  0.404,                0.31957,                0.30632,                0.17495,                  1.325,                0.97955,                0.95756,               0.004951,               0.004951,               0.004951
                    104,                 1.3897,                 1.0178,                0.98859,                0.40257,                0.32049,                0.30696,                0.17518,                 1.3238,                0.97933,                0.95696,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.3858,                   1.01,                0.98457,                0.40669,                0.31718,                 0.3066,                0.17561,                 1.3245,                0.97966,                0.95678,               0.004852,               0.004852,               0.004852
                    106,                 1.3848,                  1.013,                0.98757,                0.40615,                0.31687,                 0.3082,                0.17651,                 1.3235,                0.97793,                0.95668,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.3757,                 1.0048,                0.98581,                  0.406,                0.31675,                0.30879,                0.17715,                 1.3228,                0.97616,                0.95618,               0.004753,               0.004753,               0.004753
                    108,                 1.3843,                 1.0115,                0.98631,                0.40552,                0.31723,                0.30866,                0.17684,                  1.323,                0.97593,                0.95618,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.3788,                 1.0023,                0.98541,                0.40562,                0.31507,                0.30812,                0.17647,                 1.3229,                0.97586,                0.95608,               0.004654,               0.004654,               0.004654
                    110,                 1.3823,                 1.0067,                0.98222,                0.40795,                0.31563,                0.30868,                0.17711,                 1.3207,                0.97414,                 0.9557,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.3878,                 1.0091,                0.98403,                0.40661,                0.32133,                0.30999,                 0.1779,                 1.3197,                0.97261,                0.95544,               0.004555,               0.004555,               0.004555
                    112,                 1.3764,                 1.0026,                0.98455,                0.40717,                0.31965,                0.30989,                0.17793,                 1.3192,                0.97186,                0.95535,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3803,                 1.0077,                0.98481,                0.40584,                0.31895,                0.31051,                0.17829,                 1.3182,                  0.971,                0.95526,               0.004456,               0.004456,               0.004456
                    114,                 1.3704,                0.99945,                0.98028,                0.41001,                0.31821,                0.31078,                0.17807,                 1.3177,                0.97013,                0.95507,              0.0044065,              0.0044065,              0.0044065
                    115,                  1.375,                 0.9934,                0.98195,                 0.4109,                0.31877,                0.31111,                0.17839,                 1.3175,                0.96991,                0.95502,               0.004357,               0.004357,               0.004357
                    116,                 1.3746,                0.99964,                0.98359,                0.41104,                0.31885,                0.31104,                0.17838,                 1.3172,                0.97048,                0.95484,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3684,                0.99093,                0.97869,                0.41299,                0.31806,                0.31171,                0.17892,                 1.3172,                0.97052,                0.95473,               0.004258,               0.004258,               0.004258
                    118,                 1.3771,                 0.9953,                 0.9822,                0.41238,                0.31782,                0.31183,                0.17889,                 1.3175,                0.97043,                0.95492,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3665,                0.98694,                0.98206,                0.40896,                0.32056,                0.31164,                0.17929,                  1.317,                 0.9704,                0.95503,               0.004159,               0.004159,               0.004159
                    120,                 1.3723,                 0.9976,                 0.9846,                0.40797,                0.32199,                0.31198,                0.17939,                 1.3168,                0.97025,                0.95503,              0.0041095,              0.0041095,              0.0041095
                    121,                  1.385,                 1.0021,                0.98159,                 0.4108,                0.32412,                0.31245,                0.17957,                 1.3159,                0.97002,                0.95463,                0.00406,                0.00406,                0.00406
                    122,                 1.3685,                0.99438,                0.97946,                0.41126,                0.32414,                0.31216,                0.17993,                 1.3152,                0.96986,                0.95441,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3659,                0.98835,                0.97834,                0.41163,                0.32407,                0.31236,                0.17973,                 1.3154,                 0.9695,                0.95422,               0.003961,               0.003961,               0.003961
                    124,                 1.3683,                0.98718,                0.97995,                0.41645,                0.32264,                0.31316,                0.17988,                 1.3148,                0.96931,                0.95381,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3679,                0.99196,                0.97662,                0.41623,                0.32249,                 0.3132,                 0.1801,                 1.3153,                0.96925,                0.95383,               0.003862,               0.003862,               0.003862
                    126,                 1.3635,                0.98608,                 0.9781,                0.41648,                0.32276,                0.31291,                0.18005,                 1.3152,                0.96931,                 0.9538,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3746,                0.99375,                0.97972,                0.41254,                 0.3251,                0.31267,                0.18006,                 1.3148,                0.96916,                0.95383,               0.003763,               0.003763,               0.003763
                    128,                 1.3606,                 0.9813,                0.97787,                0.41331,                0.32355,                0.31334,                0.18016,                 1.3142,                0.96834,                0.95368,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3611,                0.98348,                0.97956,                0.41638,                0.32262,                0.31326,                0.18019,                 1.3138,                0.96782,                0.95365,               0.003664,               0.003664,               0.003664
                    130,                 1.3598,                0.98249,                0.97546,                0.41341,                0.32362,                 0.3135,                0.18052,                 1.3137,                0.96751,                0.95364,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3611,                0.98117,                0.97633,                0.41424,                0.32282,                0.31402,                0.18073,                 1.3135,                0.96705,                0.95372,               0.003565,               0.003565,               0.003565
                    132,                 1.3641,                0.98083,                0.97904,                0.41666,                0.32159,                0.31409,                0.18077,                 1.3135,                0.96703,                0.95381,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3583,                 0.9819,                0.97791,                0.41787,                0.32198,                0.31478,                0.18112,                 1.3131,                0.96675,                0.95368,               0.003466,               0.003466,               0.003466
                    134,                 1.3525,                0.97778,                0.97536,                0.41665,                0.32328,                0.31445,                0.18096,                 1.3128,                0.96694,                0.95361,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3554,                0.97398,                0.97652,                0.41626,                0.32369,                0.31469,                0.18105,                 1.3126,                0.96667,                0.95343,               0.003367,               0.003367,               0.003367
                    136,                 1.3498,                0.97356,                0.97546,                 0.4158,                0.32495,                0.31483,                0.18138,                 1.3126,                0.96635,                0.95337,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3517,                0.97202,                0.97434,                0.41581,                0.32686,                0.31538,                0.18167,                 1.3125,                0.96592,                0.95323,               0.003268,               0.003268,               0.003268
                    138,                 1.3526,                 0.9719,                0.97334,                0.41427,                 0.3268,                 0.3154,                0.18182,                 1.3126,                 0.9659,                0.95329,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3577,                0.97414,                0.97541,                0.41704,                0.32542,                0.31537,                0.18198,                 1.3126,                  0.966,                0.95335,               0.003169,               0.003169,               0.003169
                    140,                 1.3681,                0.98392,                0.97342,                0.41876,                0.32407,                0.31545,                0.18207,                 1.3122,                0.96574,                0.95335,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3808,                0.99191,                0.97291,                0.42005,                0.32391,                 0.3158,                0.18191,                 1.3124,                0.96506,                0.95325,                0.00307,                0.00307,                0.00307
                    142,                 1.3793,                0.99657,                0.97196,                0.42223,                0.32394,                0.31629,                 0.1823,                 1.3125,                0.96442,                0.95307,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.3823,                 1.0007,                0.97033,                0.42267,                0.32432,                 0.3166,                0.18238,                 1.3126,                 0.9645,                0.95296,               0.002971,               0.002971,               0.002971
                    144,                 1.3783,                 1.0034,                0.97028,                0.42202,                0.32528,                0.31658,                0.18247,                 1.3131,                0.96493,                0.95305,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.3933,                  1.008,                0.96906,                0.41916,                0.32664,                0.31671,                0.18242,                 1.3137,                0.96581,                0.95309,               0.002872,               0.002872,               0.002872
                    146,                 1.3848,                 1.0041,                0.96888,                0.42104,                0.32516,                0.31694,                0.18261,                 1.3143,                0.96624,                0.95323,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3883,                 1.0104,                 0.9679,                0.42182,                0.32619,                0.31698,                0.18264,                 1.3148,                0.96664,                0.95316,               0.002773,               0.002773,               0.002773
                    148,                 1.3781,                 1.0014,                0.96747,                0.42247,                 0.3254,                0.31705,                0.18279,                 1.3159,                0.96717,                 0.9533,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3815,                0.99761,                0.96527,                0.42162,                0.32629,                0.31709,                0.18276,                 1.3167,                0.96791,                0.95334,               0.002674,               0.002674,               0.002674
                    150,                 1.3822,                 1.0022,                0.96729,                0.42341,                0.32549,                0.31716,                0.18268,                 1.3177,                0.96858,                0.95339,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3724,                0.99612,                0.96463,                0.42043,                0.32619,                0.31725,                 0.1828,                 1.3185,                0.96909,                0.95338,               0.002575,               0.002575,               0.002575
                    152,                 1.3824,                 1.0002,                0.96277,                0.41987,                  0.328,                0.31736,                0.18295,                 1.3193,                0.96947,                0.95339,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3748,                0.99241,                0.96229,                0.41882,                 0.3282,                0.31731,                0.18292,                 1.3202,                0.96992,                0.95342,               0.002476,               0.002476,               0.002476
                    154,                  1.373,                0.98982,                0.96416,                0.41943,                0.32842,                0.31752,                0.18305,                 1.3209,                0.97027,                0.95339,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3812,                0.99846,                0.96402,                0.41876,                0.32826,                0.31765,                0.18309,                 1.3214,                0.97067,                0.95337,               0.002377,               0.002377,               0.002377
                    156,                 1.3693,                0.99033,                0.96139,                0.41867,                0.32827,                0.31799,                0.18318,                 1.3223,                0.97126,                0.95336,              0.0023275,              0.0023275,              0.0023275
