                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.4884,                 1.1271,                0.99167,                0.38866,                0.29733,                0.28507,                0.16069,                 1.4074,                 1.0654,                0.95792,                0.00604,                0.00604,                0.00604
                     82,                 1.4803,                 1.1159,                0.98688,                0.38847,                0.29895,                0.28736,                0.16101,                 1.4083,                 1.0605,                0.95818,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4837,                 1.1139,                0.98755,                0.39372,                0.30188,                0.28859,                0.16147,                 1.4077,                   1.06,                  0.958,               0.005941,               0.005941,               0.005941
                     84,                 1.4809,                 1.1194,                0.98869,                0.38625,                0.30159,                0.28746,                0.16153,                 1.4054,                  1.061,                0.95805,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4805,                 1.1109,                0.98737,                0.38482,                0.29967,                0.28915,                 0.1635,                 1.4005,                  1.057,                0.95642,               0.005842,               0.005842,               0.005842
                     86,                 1.4724,                 1.1138,                0.98834,                0.39158,                0.29729,                  0.289,                0.16331,                 1.4019,                 1.0584,                0.95632,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4733,                  1.111,                 0.9885,                 0.3976,                0.29732,                 0.2895,                0.16331,                 1.4015,                 1.0566,                 0.9559,               0.005743,               0.005743,               0.005743
                     88,                 1.4659,                 1.1053,                0.98374,                0.39294,                0.30447,                0.29032,                0.16366,                 1.3996,                 1.0568,                0.95508,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4858,                 1.1158,                0.98693,                0.38155,                 0.3069,                0.28979,                0.16307,                 1.3996,                 1.0558,                0.95497,               0.005644,               0.005644,               0.005644
                     90,                  1.474,                 1.1081,                0.98706,                0.38632,                0.30582,                0.29043,                 0.1638,                 1.3977,                 1.0528,                0.95432,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4799,                 1.1099,                0.98777,                0.38673,                 0.3035,                0.29133,                0.16381,                 1.3966,                 1.0546,                 0.9552,               0.005545,               0.005545,               0.005545
                     92,                 1.4628,                 1.0976,                0.98455,                0.39182,                0.30535,                0.29039,                0.16422,                 1.3964,                 1.0524,                0.95423,              0.0054955,              0.0054955,              0.0054955
                     93,                   1.47,                 1.1031,                0.98359,                0.39114,                0.30724,                0.29205,                0.16492,                 1.3946,                 1.0515,                0.95368,               0.005446,               0.005446,               0.005446
                     94,                  1.463,                 1.0934,                0.98294,                0.39761,                0.30608,                0.29308,                0.16531,                  1.392,                 1.0505,                 0.9533,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4708,                 1.0975,                0.98501,                0.39511,                0.30308,                0.29307,                0.16573,                 1.3929,                 1.0506,                0.95303,               0.005347,               0.005347,               0.005347
                     96,                 1.4645,                 1.0971,                0.98086,                0.39815,                0.30286,                0.29299,                0.16565,                 1.3919,                 1.0504,                0.95333,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.4626,                 1.0909,                0.97909,                0.39244,                0.30666,                0.29481,                0.16683,                 1.3894,                 1.0468,                 0.9527,               0.005248,               0.005248,               0.005248
                     98,                 1.4589,                 1.0859,                0.98026,                  0.392,                0.30786,                0.29463,                0.16679,                   1.39,                 1.0458,                0.95276,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4576,                 1.0906,                0.97978,                0.40114,                0.30416,                0.29489,                0.16634,                 1.3919,                 1.0455,                0.95333,               0.005149,               0.005149,               0.005149
                    100,                 1.4539,                 1.0828,                0.97901,                0.39591,                0.30741,                0.29472,                0.16633,                 1.3908,                 1.0442,                0.95259,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4538,                 1.0842,                0.97831,                0.39943,                0.30519,                0.29515,                 0.1667,                 1.3896,                 1.0431,                0.95212,                0.00505,                0.00505,                0.00505
                    102,                  1.454,                 1.0856,                0.97831,                0.40584,                0.30604,                0.29614,                0.16692,                 1.3894,                 1.0427,                 0.9519,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4521,                  1.083,                0.97816,                0.41223,                0.30519,                0.29812,                0.16798,                 1.3876,                 1.0409,                0.95128,               0.004951,               0.004951,               0.004951
                    104,                 1.4536,                 1.0826,                0.98071,                0.40801,                0.30687,                0.29768,                 0.1676,                 1.3872,                 1.0411,                0.95146,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.4507,                 1.0792,                0.97673,                0.40527,                0.30635,                0.29781,                0.16825,                 1.3861,                 1.0403,                0.95123,               0.004852,               0.004852,               0.004852
                    106,                 1.4499,                 1.0806,                0.97993,                0.40486,                0.30472,                0.29705,                0.16724,                 1.3852,                 1.0396,                0.95054,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.4388,                 1.0691,                0.97728,                0.40112,                0.30663,                0.29702,                0.16761,                 1.3857,                 1.0392,                0.94999,               0.004753,               0.004753,               0.004753
                    108,                 1.4469,                 1.0754,                0.97792,                0.40506,                0.30486,                 0.2972,                0.16741,                 1.3844,                 1.0382,                0.94986,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4442,                 1.0704,                0.97737,                0.40905,                0.30265,                0.29706,                0.16745,                 1.3851,                 1.0384,                0.95017,               0.004654,               0.004654,               0.004654
                    110,                 1.4471,                 1.0733,                  0.974,                0.41566,                0.29864,                0.29859,                0.16807,                 1.3841,                 1.0369,                0.94992,              0.0046045,              0.0046045,              0.0046045
                    111,                  1.452,                 1.0726,                0.97547,                0.41876,                 0.3005,                 0.2993,                 0.1688,                 1.3836,                 1.0355,                0.94931,               0.004555,               0.004555,               0.004555
                    112,                 1.4397,                 1.0679,                0.97609,                0.40788,                0.30346,                0.29948,                0.16887,                 1.3829,                 1.0347,                0.94896,              0.0045055,              0.0045055,              0.0045055
                    113,                  1.445,                 1.0718,                0.97687,                0.41376,                0.30227,                0.29984,                0.16943,                 1.3816,                 1.0341,                0.94868,               0.004456,               0.004456,               0.004456
                    114,                 1.4352,                 1.0663,                0.97231,                0.41117,                0.30209,                0.29931,                0.16966,                 1.3817,                 1.0337,                0.94903,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.4379,                 1.0568,                0.97363,                 0.4108,                0.30248,                0.29964,                0.16984,                 1.3814,                 1.0338,                0.94927,               0.004357,               0.004357,               0.004357
                    116,                 1.4377,                 1.0637,                0.97529,                 0.4094,                0.30448,                 0.2997,                0.16987,                 1.3804,                 1.0338,                0.94927,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.4308,                  1.057,                0.97054,                0.40607,                0.30669,                0.30005,                0.16992,                 1.3791,                 1.0326,                0.94846,               0.004258,               0.004258,               0.004258
                    118,                 1.4411,                 1.0597,                0.97461,                0.40898,                0.30577,                0.29954,                0.17003,                 1.3786,                 1.0322,                  0.948,              0.0042085,              0.0042085,              0.0042085
