                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.6561,                 1.3292,                 1.0686,                 0.3076,                0.24005,                0.21647,                0.11745,                  1.541,                 1.2036,                 1.0232,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.6364,                 1.3164,                 1.0647,                0.30036,                 0.2287,                0.21195,                0.11505,                 1.5432,                 1.2056,                 1.0243,               0.009109,               0.009109,               0.009109
                     20,                  1.624,                 1.3027,                 1.0645,                0.32064,                0.23691,                0.21934,                0.12035,                 1.5296,                  1.195,                 1.0174,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.6118,                 1.2933,                 1.0586,                0.32541,                0.25247,                0.22882,                0.12521,                 1.5192,                 1.1855,                 1.0153,                0.00901,                0.00901,                0.00901
                     22,                 1.6022,                 1.2765,                 1.0536,                0.31269,                0.24484,                 0.2266,                0.12391,                 1.5147,                 1.1741,                 1.0125,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.5974,                 1.2724,                  1.052,                0.33247,                0.25166,                0.23305,                 0.1282,                 1.5047,                 1.1752,                 1.0106,               0.008911,               0.008911,               0.008911
                     24,                 1.5902,                 1.2613,                 1.0488,                0.32762,                 0.2553,                0.23678,                 0.1281,                 1.5147,                 1.1652,                 1.0142,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.5723,                 1.2486,                 1.0488,                0.33175,                 0.2595,                0.23817,                 0.1311,                 1.4971,                 1.1585,                 1.0061,               0.008812,               0.008812,               0.008812
                     26,                   1.58,                  1.248,                 1.0488,                0.34306,                0.25813,                0.24114,                0.13377,                   1.48,                 1.1438,                 1.0028,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.5645,                 1.2364,                 1.0429,                0.31641,                0.26377,                0.23705,                 0.1307,                 1.4929,                 1.1513,                 1.0057,               0.008713,               0.008713,               0.008713
                     28,                 1.5642,                 1.2309,                 1.0429,                0.37467,                0.25512,                0.24197,                0.13385,                  1.482,                 1.1242,                 1.0062,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.5586,                 1.2194,                   1.04,                0.34187,                0.26105,                0.24446,                0.13434,                 1.4783,                 1.1258,                 1.0029,               0.008614,               0.008614,               0.008614
                     30,                 1.5516,                 1.2078,                 1.0364,                0.35175,                0.26496,                0.25075,                0.13815,                 1.4656,                 1.1138,                 1.0004,              0.0085645,              0.0085645,              0.0085645
                     31,                  1.555,                 1.2131,                 1.0395,                0.36134,                0.25493,                 0.2494,                0.13767,                 1.4657,                 1.1188,                 1.0025,               0.008515,               0.008515,               0.008515
                     32,                 1.5344,                 1.1997,                 1.0307,                0.34413,                0.26591,                0.25283,                 0.1409,                 1.4529,                 1.1096,                0.99799,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.5348,                  1.195,                 1.0304,                0.34715,                0.27689,                0.25512,                0.14225,                 1.4519,                 1.1063,                0.99537,               0.008416,               0.008416,               0.008416
                     34,                 1.5314,                 1.1899,                 1.0283,                0.38051,                0.27028,                0.25859,                0.14456,                 1.4497,                 1.0993,                0.99538,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.5221,                 1.1777,                 1.0269,                0.34356,                0.26881,                0.25623,                0.14345,                 1.4464,                 1.0988,                0.99682,               0.008317,               0.008317,               0.008317
                     36,                 1.5223,                 1.1801,                 1.0305,                 0.3564,                0.27794,                 0.2595,                0.14415,                 1.4464,                 1.0938,                0.99351,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.5204,                 1.1736,                  1.026,                0.36336,                0.27368,                0.25947,                0.14366,                 1.4381,                 1.0903,                0.99193,               0.008218,               0.008218,               0.008218
                     38,                 1.5177,                 1.1687,                 1.0272,                0.36106,                0.28059,                0.26465,                0.14736,                 1.4374,                 1.0856,                0.98964,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.5133,                 1.1693,                 1.0237,                0.35761,                0.27882,                0.26566,                0.14825,                 1.4256,                 1.0771,                0.98952,               0.008119,               0.008119,               0.008119
                     40,                 1.5109,                 1.1634,                  1.026,                0.36837,                0.27499,                0.26215,                0.14575,                  1.432,                 1.0752,                0.99092,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.5131,                 1.1596,                 1.0243,                0.36086,                0.28539,                0.26812,                   0.15,                 1.4243,                 1.0732,                0.98863,                0.00802,                0.00802,                0.00802
                     42,                 1.4965,                 1.1525,                 1.0194,                0.38048,                0.28265,                0.27113,                0.15129,                 1.4192,                 1.0724,                0.98598,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.4909,                 1.1458,                  1.017,                0.36958,                0.28674,                0.27203,                0.15227,                 1.4113,                  1.064,                0.98444,               0.007921,               0.007921,               0.007921
                     44,                 1.4871,                 1.1425,                 1.0192,                0.37906,                0.28141,                0.27143,                0.15212,                 1.4134,                  1.067,                0.98303,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.5012,                 1.1487,                 1.0175,                0.36654,                0.28548,                0.27154,                0.15171,                 1.4147,                 1.0685,                0.98292,               0.007822,               0.007822,               0.007822
                     46,                  1.487,                 1.1384,                 1.0176,                0.36976,                0.28805,                0.27557,                0.15439,                 1.4047,                  1.061,                0.98113,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.4826,                 1.1389,                 1.0184,                0.37432,                0.28633,                0.27227,                0.15216,                 1.4122,                 1.0607,                0.98292,               0.007723,               0.007723,               0.007723
                     48,                 1.4854,                 1.1423,                  1.019,                0.36893,                0.28687,                0.27436,                0.15303,                 1.4087,                 1.0612,                0.98283,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.4818,                 1.1287,                 1.0162,                0.37531,                0.29043,                0.27701,                0.15556,                 1.4005,                 1.0532,                0.97878,               0.007624,               0.007624,               0.007624
                     50,                 1.4881,                  1.134,                 1.0134,                0.38917,                0.29129,                0.28008,                0.15632,                 1.4172,                 1.0701,                 0.9791,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.5032,                 1.1436,                 1.0116,                 0.3761,                0.29049,                0.27996,                0.15636,                 1.4332,                 1.0848,                0.97812,               0.007525,               0.007525,               0.007525
                     52,                 1.4993,                  1.151,                 1.0112,                0.38139,                0.29048,                0.28212,                0.15848,                 1.4317,                 1.0908,                0.97525,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.5107,                 1.1594,                 1.0079,                0.38522,                0.28823,                 0.2797,                0.15705,                 1.4364,                 1.0914,                0.97557,               0.007426,               0.007426,               0.007426
                     54,                 1.5174,                 1.1686,                 1.0084,                0.38213,                0.29056,                0.28112,                0.15807,                 1.4243,                  1.091,                0.97279,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.5109,                  1.165,                 1.0062,                0.38763,                0.28716,                0.28407,                0.15999,                 1.4258,                 1.0932,                0.97197,               0.007327,               0.007327,               0.007327
                     56,                 1.5066,                 1.1602,                 1.0052,                0.38077,                0.29211,                0.28329,                0.15926,                 1.4302,                 1.0922,                 0.9722,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.5072,                 1.1607,                 1.0052,                0.38827,                0.28928,                0.28414,                0.16096,                 1.4188,                 1.0922,                0.96873,               0.007228,               0.007228,               0.007228
                     58,                 1.4973,                 1.1522,                 1.0012,                0.37857,                0.29218,                0.28626,                0.16261,                 1.4185,                 1.0858,                0.96922,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.4951,                 1.1487,                 1.0011,                0.38696,                0.29807,                0.28947,                0.16308,                 1.4165,                  1.076,                0.96663,               0.007129,               0.007129,               0.007129
                     60,                 1.4958,                 1.1386,                0.99878,                0.37145,                0.30326,                0.28546,                 0.1621,                 1.4148,                 1.0716,                0.96457,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.4953,                 1.1385,                0.99576,                0.39736,                0.29664,                0.28953,                0.16457,                 1.4111,                 1.0695,                0.96357,                0.00703,                0.00703,                0.00703
                     62,                 1.4898,                 1.1376,                0.99363,                0.37015,                0.30078,                 0.2885,                0.16402,                 1.4111,                 1.0653,                0.96341,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.4905,                 1.1346,                0.99171,                 0.3978,                0.29271,                0.28864,                0.16363,                 1.4086,                 1.0647,                0.96126,               0.006931,               0.006931,               0.006931
                     64,                 1.5002,                 1.1378,                0.99349,                0.39227,                 0.2978,                0.29017,                0.16373,                 1.4043,                 1.0603,                0.96137,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.4863,                 1.1347,                0.99045,                0.38828,                 0.2999,                0.28869,                 0.1631,                 1.4054,                 1.0609,                0.96118,               0.006832,               0.006832,               0.006832
                     66,                 1.4918,                 1.1313,                 0.9915,                0.38804,                0.30375,                0.28977,                0.16422,                 1.4027,                  1.058,                0.95961,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.4841,                 1.1257,                0.99276,                0.38383,                0.30109,                0.28927,                0.16472,                 1.4022,                 1.0576,                0.95862,               0.006733,               0.006733,               0.006733
                     68,                 1.4802,                 1.1201,                 0.9895,                0.39677,                0.30019,                0.29248,                0.16654,                 1.4017,                 1.0535,                0.95925,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.4784,                 1.1188,                0.98862,                0.39641,                0.30161,                0.29548,                0.16804,                 1.3978,                 1.0488,                0.95814,               0.006634,               0.006634,               0.006634
                     70,                 1.4701,                 1.1107,                 0.9862,                0.39394,                0.30405,                0.29354,                0.16736,                 1.3997,                 1.0478,                0.95765,              0.0065845,              0.0065845,              0.0065845
                     71,                  1.471,                 1.1078,                0.98343,                0.40053,                0.30316,                0.29564,                0.16777,                 1.3959,                 1.0439,                0.95585,               0.006535,               0.006535,               0.006535
                     72,                 1.4646,                 1.1082,                0.98713,                0.40147,                0.30236,                0.29849,                0.16917,                 1.3932,                 1.0429,                0.95501,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.4656,                 1.1066,                0.98445,                0.39921,                0.30047,                0.29551,                0.16723,                 1.3967,                 1.0453,                0.95514,               0.006436,               0.006436,               0.006436
                     74,                 1.4729,                 1.1094,                0.98417,                0.40137,                0.30594,                0.29559,                0.16772,                 1.3925,                 1.0432,                0.95521,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4614,                 1.1043,                0.98117,                0.40218,                0.30104,                0.29722,                0.16881,                 1.3887,                 1.0395,                0.95261,               0.006337,               0.006337,               0.006337
                     76,                 1.4677,                 1.1001,                0.98304,                0.40486,                0.30601,                0.30008,                0.17034,                 1.3864,                 1.0384,                0.95297,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4573,                 1.0945,                 0.9818,                0.40108,                0.30605,                0.29884,                0.17068,                 1.3874,                 1.0361,                0.95314,               0.006238,               0.006238,               0.006238
                     78,                 1.4579,                 1.1002,                0.98255,                0.40202,                 0.3047,                0.30036,                0.17091,                 1.3869,                 1.0352,                0.95353,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4578,                 1.0874,                 0.9833,                0.39732,                0.30626,                0.30072,                0.17236,                 1.3852,                 1.0309,                0.95332,               0.006139,               0.006139,               0.006139
                     80,                 1.4511,                 1.0878,                0.98032,                0.40518,                0.31112,                 0.3048,                0.17303,                  1.383,                 1.0297,                0.95162,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4581,                  1.094,                 0.9825,                0.40092,                0.30881,                0.30293,                0.17305,                 1.3795,                   1.03,                0.95095,                0.00604,                0.00604,                0.00604
                     82,                 1.4475,                 1.0847,                0.97769,                0.40432,                 0.3087,                0.30323,                0.17266,                  1.379,                 1.0301,                0.95013,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4505,                 1.0822,                0.97808,                0.40467,                0.30911,                0.30357,                0.17262,                 1.3809,                 1.0289,                0.95049,               0.005941,               0.005941,               0.005941
                     84,                 1.4478,                 1.0877,                0.97887,                0.40486,                 0.3106,                0.30345,                  0.173,                  1.378,                 1.0271,                0.94998,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4482,                 1.0811,                0.97858,                0.40592,                0.30793,                0.30394,                0.17345,                 1.3755,                 1.0258,                0.94928,               0.005842,               0.005842,               0.005842
                     86,                 1.4409,                 1.0806,                0.97894,                0.40736,                0.30986,                0.30433,                0.17374,                 1.3756,                 1.0247,                0.94867,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4424,                 1.0793,                0.97947,                0.40693,                0.31366,                0.30599,                0.17548,                 1.3729,                 1.0221,                 0.9479,               0.005743,               0.005743,               0.005743
                     88,                 1.4352,                 1.0712,                0.97552,                0.41184,                 0.3156,                0.30706,                0.17677,                  1.372,                  1.021,                0.94747,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4531,                 1.0828,                0.97775,                0.41099,                0.31446,                0.30708,                0.17627,                 1.3708,                 1.0218,                0.94707,               0.005644,               0.005644,               0.005644
                     90,                 1.4408,                 1.0746,                0.97789,                0.40677,                0.31701,                0.30718,                0.17617,                  1.371,                  1.019,                0.94773,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4479,                 1.0788,                0.97858,                0.40554,                0.31885,                0.30863,                0.17677,                 1.3703,                 1.0171,                0.94771,               0.005545,               0.005545,               0.005545
                     92,                 1.4301,                 1.0668,                0.97519,                0.40504,                0.31771,                0.30832,                0.17666,                 1.3691,                 1.0176,                 0.9473,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4398,                 1.0722,                0.97491,                0.40715,                0.31575,                0.30868,                0.17631,                 1.3677,                 1.0166,                0.94666,               0.005446,               0.005446,               0.005446
                     94,                 1.4325,                 1.0615,                0.97451,                0.40586,                0.31342,                0.30729,                0.17675,                 1.3675,                 1.0156,                0.94631,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4384,                 1.0652,                 0.9761,                0.40751,                0.31671,                0.30717,                0.17635,                 1.3669,                 1.0155,                0.94608,               0.005347,               0.005347,               0.005347
                     96,                 1.4342,                 1.0668,                0.97249,                0.40657,                0.31845,                0.30862,                 0.1768,                 1.3661,                 1.0143,                0.94609,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.4316,                 1.0594,                0.97037,                0.40783,                 0.3208,                0.30869,                0.17754,                 1.3655,                 1.0141,                0.94611,               0.005248,               0.005248,               0.005248
                     98,                 1.4274,                 1.0557,                0.97188,                0.41054,                0.32186,                0.30986,                0.17754,                 1.3633,                 1.0116,                0.94556,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4275,                 1.0579,                0.97126,                 0.4074,                 0.3228,                0.31069,                0.17756,                 1.3627,                 1.0107,                0.94574,               0.005149,               0.005149,               0.005149
                    100,                 1.4226,                 1.0541,                0.97047,                0.40715,                0.32181,                0.31065,                0.17792,                 1.3618,                 1.0094,                0.94516,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4241,                 1.0528,                0.96981,                0.40378,                0.32591,                0.31037,                0.17779,                 1.3634,                  1.009,                0.94511,                0.00505,                0.00505,                0.00505
                    102,                 1.4223,                  1.056,                0.96985,                0.41018,                0.32265,                0.31134,                0.17876,                 1.3637,                 1.0077,                0.94501,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4199,                 1.0513,                0.96993,                0.41249,                 0.3225,                0.31267,                0.17925,                 1.3634,                 1.0066,                0.94517,               0.004951,               0.004951,               0.004951
                    104,                  1.422,                  1.052,                0.97192,                 0.4123,                0.32023,                0.31238,                0.17885,                 1.3624,                 1.0048,                0.94507,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.4183,                 1.0469,                0.96766,                0.41068,                0.32075,                0.31173,                0.17864,                 1.3611,                 1.0047,                0.94474,               0.004852,               0.004852,               0.004852
                    106,                 1.4188,                 1.0504,                0.97095,                0.41748,                0.31975,                0.31336,                0.17922,                 1.3597,                  1.003,                0.94418,              0.0048025,              0.0048025,              0.0048025
                    107,                  1.407,                 1.0389,                0.96886,                0.41675,                0.32251,                 0.3133,                0.17955,                 1.3599,                 1.0027,                0.94431,               0.004753,               0.004753,               0.004753
                    108,                 1.4158,                 1.0449,                0.96926,                0.42159,                0.32052,                 0.3132,                0.17954,                 1.3606,                 1.0025,                0.94421,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4126,                 1.0393,                0.96897,                0.41773,                0.32044,                0.31411,                0.17996,                   1.36,                 1.0016,                0.94402,               0.004654,               0.004654,               0.004654
                    110,                 1.4171,                 1.0435,                0.96614,                0.42141,                 0.3229,                0.31457,                0.18053,                 1.3589,                 1.0008,                0.94365,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4205,                  1.043,                0.96698,                0.42356,                0.32191,                0.31572,                0.18109,                 1.3584,                0.99969,                0.94351,               0.004555,               0.004555,               0.004555
                    112,                  1.409,                 1.0392,                0.96746,                0.42124,                0.32137,                0.31619,                0.18131,                 1.3566,                0.99778,                0.94304,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.4129,                 1.0427,                0.96815,                 0.4215,                 0.3198,                 0.3157,                0.18131,                 1.3561,                0.99752,                0.94297,               0.004456,               0.004456,               0.004456
                    114,                 1.4048,                 1.0346,                0.96423,                0.42188,                0.31996,                0.31634,                 0.1813,                 1.3555,                 0.9967,                0.94276,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.4068,                 1.0256,                0.96533,                 0.4203,                0.32327,                0.31694,                0.18166,                 1.3554,                0.99647,                0.94279,               0.004357,               0.004357,               0.004357
                    116,                 1.4062,                 1.0328,                0.96684,                0.42128,                0.32162,                0.31688,                0.18163,                 1.3545,                0.99683,                0.94274,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.4015,                 1.0273,                0.96216,                0.41695,                0.32282,                 0.3166,                0.18151,                 1.3539,                0.99646,                0.94273,               0.004258,               0.004258,               0.004258
                    118,                 1.4117,                 1.0288,                0.96621,                0.42223,                0.31888,                0.31666,                0.18151,                 1.3535,                0.99654,                0.94257,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3993,                 1.0232,                  0.966,                0.42152,                0.31886,                0.31629,                0.18131,                 1.3531,                0.99569,                0.94244,               0.004159,               0.004159,               0.004159
                    120,                 1.4031,                 1.0308,                0.96742,                0.41795,                 0.3206,                0.31586,                0.18109,                 1.3522,                0.99506,                  0.942,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.4189,                 1.0356,                  0.965,                0.41363,                 0.3242,                0.31612,                0.18136,                 1.3517,                0.99445,                0.94174,                0.00406,                0.00406,                0.00406
                    122,                 1.4007,                 1.0291,                0.96264,                0.41297,                0.32318,                0.31667,                 0.1819,                 1.3516,                0.99368,                0.94165,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.4002,                 1.0224,                0.96247,                0.41346,                0.32538,                0.31693,                0.18182,                 1.3516,                0.99343,                0.94173,               0.003961,               0.003961,               0.003961
                    124,                 1.4008,                 1.0225,                0.96305,                0.41533,                0.32609,                0.31678,                0.18172,                 1.3517,                0.99312,                0.94157,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.4007,                  1.026,                0.96064,                0.41608,                0.32536,                0.31722,                0.18217,                 1.3513,                0.99232,                0.94143,               0.003862,               0.003862,               0.003862
                    126,                 1.3945,                 1.0187,                0.96187,                0.41466,                0.32827,                0.31783,                0.18221,                  1.351,                0.99177,                0.94141,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.4058,                 1.0255,                0.96223,                0.41882,                0.32671,                0.31784,                0.18208,                 1.3507,                0.99129,                0.94128,               0.003763,               0.003763,               0.003763
                    128,                 1.3921,                 1.0135,                0.96076,                0.41613,                0.32795,                0.31825,                0.18263,                 1.3497,                0.99079,                0.94106,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3946,                 1.0179,                0.96291,                0.41603,                0.32889,                0.31842,                0.18311,                 1.3493,                0.99035,                0.94073,               0.003664,               0.003664,               0.003664
                    130,                 1.3906,                 1.0146,                0.95861,                0.41867,                0.32842,                0.31891,                0.18304,                 1.3492,                0.99022,                0.94061,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3937,                 1.0152,                0.96003,                0.41727,                0.32925,                0.31928,                0.18322,                 1.3492,                0.99011,                0.94065,               0.003565,               0.003565,               0.003565
                    132,                 1.3966,                  1.015,                0.96225,                 0.4156,                0.32931,                0.31968,                0.18327,                 1.3492,                0.98985,                0.94061,              0.0035155,              0.0035155,              0.0035155
                    133,                   1.39,                 1.0156,                0.96093,                0.41611,                0.32928,                0.32004,                0.18351,                 1.3491,                0.98947,                0.94062,               0.003466,               0.003466,               0.003466
                    134,                  1.385,                 1.0114,                0.95908,                0.41582,                0.32897,                0.32038,                0.18363,                 1.3489,                0.98896,                0.94056,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3841,                 1.0061,                0.95884,                 0.4126,                0.33013,                0.32033,                0.18374,                 1.3487,                  0.989,                0.94058,               0.003367,               0.003367,               0.003367
                    136,                 1.3809,                 1.0075,                 0.9586,                0.41361,                0.33007,                0.32001,                0.18347,                 1.3487,                0.98861,                0.94068,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3859,                  1.004,                0.95813,                0.41478,                0.32995,                0.32022,                0.18339,                 1.3483,                0.98823,                0.94056,               0.003268,               0.003268,               0.003268
                    138,                 1.3832,                 1.0029,                0.95675,                0.41406,                0.33051,                0.31991,                0.18347,                  1.348,                0.98779,                0.94056,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3827,                  1.001,                0.95824,                0.41475,                0.33059,                0.32022,                0.18372,                 1.3475,                0.98733,                0.94034,               0.003169,               0.003169,               0.003169
                    140,                  1.384,                 1.0023,                0.95723,                0.41671,                0.32985,                0.32033,                0.18339,                 1.3469,                0.98685,                0.94005,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3838,                 1.0001,                0.95698,                  0.416,                0.32948,                0.32002,                0.18363,                 1.3466,                0.98646,                0.93985,                0.00307,                0.00307,                0.00307
                    142,                 1.3789,                0.99858,                0.95745,                0.41572,                0.32951,                0.32039,                 0.1836,                 1.3463,                0.98641,                0.93982,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.3777,                0.99809,                0.95638,                 0.4167,                0.32956,                0.32064,                0.18378,                 1.3461,                0.98604,                0.93978,               0.002971,               0.002971,               0.002971
                    144,                 1.3736,                0.99301,                0.95662,                0.41987,                0.32972,                0.32054,                0.18404,                 1.3457,                 0.9856,                0.93968,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.3853,                0.99712,                0.95601,                0.41997,                 0.3301,                0.32102,                0.18433,                 1.3454,                0.98529,                0.93964,               0.002872,               0.002872,               0.002872
                    146,                 1.3768,                0.99396,                0.95716,                0.41933,                0.33014,                0.32079,                0.18451,                 1.3454,                0.98494,                0.93965,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3814,                0.99911,                0.95708,                0.42016,                0.33041,                0.32096,                 0.1846,                 1.3453,                0.98472,                0.93961,               0.002773,               0.002773,               0.002773
                    148,                 1.3714,                0.98957,                0.95667,                0.41912,                0.33042,                0.32111,                0.18474,                 1.3449,                0.98425,                0.93941,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3755,                0.98525,                0.95549,                0.41959,                0.32942,                0.32103,                0.18484,                 1.3448,                  0.984,                0.93938,               0.002674,               0.002674,               0.002674
                    150,                 1.3752,                0.99195,                0.95729,                0.41939,                0.32957,                0.32127,                0.18494,                 1.3445,                0.98364,                0.93925,              0.0026245,              0.0026245,              0.0026245
                    151,                  1.366,                0.98503,                  0.955,                0.42038,                0.32998,                0.32152,                 0.1851,                 1.3443,                0.98343,                0.93913,               0.002575,               0.002575,               0.002575
                    152,                  1.376,                0.98812,                0.95401,                0.42286,                0.33004,                0.32173,                 0.1853,                  1.344,                0.98317,                0.93893,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3685,                0.98268,                0.95398,                0.42276,                 0.3302,                0.32207,                0.18553,                  1.344,                0.98301,                0.93883,               0.002476,               0.002476,               0.002476
                    154,                 1.3656,                0.97973,                0.95536,                0.42598,                0.32941,                0.32209,                0.18549,                 1.3436,                0.98288,                0.93867,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3762,                0.98736,                0.95548,                0.42282,                0.33132,                 0.3222,                0.18563,                 1.3434,                0.98269,                 0.9385,               0.002377,               0.002377,               0.002377
                    156,                 1.3647,                0.98019,                0.95403,                0.42342,                0.33142,                0.32236,                0.18566,                 1.3431,                0.98255,                0.93835,              0.0023275,              0.0023275,              0.0023275
