                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.5053,                 1.1482,                 0.9964,                 0.3804,                0.29371,                 0.2805,                0.15719,                 1.4154,                 1.0761,                0.96175,               0.006733,               0.006733,               0.006733
                     68,                 1.5001,                 1.1419,                0.99318,                0.38216,                0.29313,                0.28016,                0.15789,                 1.4145,                 1.0779,                0.96011,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.4993,                 1.1413,                0.99308,                0.37651,                0.29685,                0.28166,                0.15853,                 1.4128,                 1.0726,                0.95926,               0.006634,               0.006634,               0.006634
                     70,                 1.4893,                 1.1319,                0.98991,                0.37768,                0.29445,                0.28183,                 0.1584,                 1.4122,                 1.0731,                0.95858,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.4932,                 1.1317,                0.98796,                0.37796,                 0.2991,                0.28387,                0.15939,                  1.411,                 1.0705,                0.95775,               0.006535,               0.006535,               0.006535
                     72,                 1.4859,                 1.1321,                0.99089,                0.37599,                0.29736,                0.28238,                0.15873,                  1.408,                 1.0705,                0.95779,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.4869,                 1.1311,                0.98948,                0.37987,                0.29615,                0.28323,                0.15916,                  1.409,                 1.0704,                0.95767,               0.006436,               0.006436,               0.006436
                     74,                 1.4937,                 1.1302,                0.98864,                0.38328,                0.29633,                0.28418,                0.16015,                 1.4095,                 1.0696,                0.95845,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4817,                 1.1284,                0.98574,                0.38253,                0.30097,                0.28445,                0.15956,                 1.4065,                 1.0691,                0.95794,               0.006337,               0.006337,               0.006337
                     76,                 1.4885,                 1.1233,                0.98754,                0.39121,                0.29917,                0.28447,                0.16059,                  1.403,                 1.0667,                0.95704,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4803,                 1.1197,                0.98738,                  0.392,                0.29778,                 0.2857,                0.16094,                 1.4042,                 1.0632,                0.95603,               0.006238,               0.006238,               0.006238
