                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                  1.393,                 1.0269,                  0.923,                0.42845,                0.31749,                0.31512,                0.18369,                 1.3491,                 1.0192,                0.91233,               0.006436,               0.006436,               0.006436
                     74,                 1.4007,                  1.028,                0.92378,                0.41999,                0.32901,                0.31771,                0.18539,                 1.3478,                 1.0154,                0.91239,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3888,                 1.0257,                 0.9201,                0.41553,                0.32658,                0.31812,                0.18498,                 1.3486,                  1.014,                0.91267,               0.006337,               0.006337,               0.006337
                     76,                 1.3938,                 1.0212,                0.92172,                0.42597,                0.32529,                0.32064,                0.18739,                 1.3485,                 1.0129,                0.91365,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3872,                 1.0173,                0.92188,                 0.4231,                0.32461,                0.32146,                0.18886,                 1.3445,                 1.0111,                0.91142,               0.006238,               0.006238,               0.006238
                     78,                 1.3885,                 1.0227,                0.92187,                0.42608,                0.32828,                0.32287,                0.18908,                 1.3436,                 1.0056,                0.91162,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.3865,                 1.0111,                0.92267,                0.41345,                0.32849,                0.31917,                0.18746,                 1.3448,                 1.0087,                0.91072,               0.006139,               0.006139,               0.006139
                     80,                   1.38,                 1.0095,                 0.9196,                0.42216,                0.32451,                  0.321,                0.18852,                 1.3417,                 1.0096,                0.91094,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3861,                 1.0171,                0.92138,                0.41514,                0.33595,                 0.3237,                0.19075,                 1.3373,                  1.005,                0.90983,                0.00604,                0.00604,                0.00604
                     82,                 1.3777,                 1.0098,                0.91796,                0.41404,                0.33023,                 0.3195,                0.18798,                 1.3365,                 1.0052,                  0.909,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.3824,                 1.0075,                0.91894,                0.42473,                0.32718,                0.32254,                0.18943,                 1.3411,                 1.0053,                0.90999,               0.005941,               0.005941,               0.005941
                     84,                 1.3795,                 1.0119,                0.91971,                0.41626,                0.32983,                0.32493,                0.19078,                 1.3389,                  1.004,                0.90984,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.3796,                 1.0051,                0.91892,                0.42236,                0.33283,                0.32697,                0.19118,                  1.339,                 1.0017,                0.90969,               0.005842,               0.005842,               0.005842
                     86,                 1.3722,                 1.0055,                 0.9201,                0.42397,                 0.3358,                0.32812,                0.19198,                 1.3386,                0.99936,                0.91051,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.3724,                 1.0014,                0.91951,                0.42464,                0.33428,                0.32716,                0.19241,                 1.3381,                0.99893,                0.90996,               0.005743,               0.005743,               0.005743
                     88,                 1.3699,                0.99627,                0.91739,                0.42607,                0.33779,                0.32856,                0.19313,                 1.3351,                0.99757,                0.90921,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.3828,                 1.0047,                0.91905,                0.42632,                0.33399,                0.32787,                0.19246,                  1.334,                0.99677,                0.90893,               0.005644,               0.005644,               0.005644
                     90,                 1.3728,                 1.0009,                0.91839,                0.42354,                0.33547,                0.32838,                0.19283,                 1.3334,                0.99628,                0.90811,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.3787,                 1.0002,                0.91907,                0.41666,                0.33507,                 0.3273,                0.19302,                 1.3333,                0.99698,                0.90836,               0.005545,               0.005545,               0.005545
                     92,                 1.3625,                0.99063,                0.91652,                0.42297,                0.33365,                0.32822,                0.19361,                 1.3321,                0.99494,                0.90774,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.3735,                0.99529,                0.91737,                0.42496,                0.32895,                0.32743,                0.19316,                 1.3342,                0.99535,                0.90813,               0.005446,               0.005446,               0.005446
                     94,                 1.3658,                0.98694,                 0.9165,                0.42899,                0.33202,                0.32982,                0.19378,                 1.3323,                0.99108,                0.90752,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.3702,                0.98997,                 0.9172,                0.43318,                0.32907,                0.32959,                0.19435,                 1.3319,                0.99151,                0.90764,               0.005347,               0.005347,               0.005347
                     96,                 1.3685,                0.99069,                0.91537,                0.41846,                0.33872,                0.32882,                0.19443,                  1.331,                0.99224,                0.90748,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.3646,                 0.9844,                0.91324,                0.42928,                0.33674,                 0.3307,                0.19505,                  1.331,                0.99226,                 0.9074,               0.005248,               0.005248,               0.005248
                     98,                 1.3597,                0.97944,                 0.9144,                0.41861,                0.33798,                0.32979,                0.19468,                 1.3296,                0.99246,                0.90689,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.3606,                0.98288,                0.91441,                0.42761,                 0.3361,                0.33053,                0.19393,                 1.3284,                0.99184,                0.90689,               0.005149,               0.005149,               0.005149
                    100,                 1.3566,                0.97955,                0.91377,                0.42483,                0.33866,                0.33022,                0.19426,                 1.3274,                0.99145,                0.90671,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.3579,                0.97889,                 0.9135,                0.42618,                0.34031,                0.33064,                0.19415,                 1.3269,                0.99042,                0.90669,                0.00505,                0.00505,                0.00505
                    102,                 1.3562,                0.98102,                0.91341,                0.42289,                 0.3391,                0.33132,                0.19482,                  1.327,                0.98898,                0.90698,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.3534,                 0.9774,                0.91264,                 0.4323,                0.33573,                0.33058,                 0.1944,                 1.3282,                0.98762,                0.90757,               0.004951,               0.004951,               0.004951
                    104,                 1.3569,                0.97568,                0.91484,                  0.433,                0.33765,                0.33113,                 0.1947,                 1.3272,                0.98683,                0.90694,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.3552,                0.97327,                0.91217,                0.43317,                0.33781,                 0.3321,                 0.1953,                 1.3275,                0.98683,                 0.9073,               0.004852,               0.004852,               0.004852
                    106,                 1.3526,                0.97331,                0.91371,                0.43789,                0.33465,                0.33301,                0.19572,                 1.3266,                0.98444,                0.90686,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.3422,                0.96428,                 0.9122,                0.43878,                0.33366,                 0.3336,                0.19605,                 1.3263,                0.98397,                0.90608,               0.004753,               0.004753,               0.004753
                    108,                  1.351,                0.96963,                0.91237,                0.43587,                0.33492,                0.33449,                0.19654,                 1.3261,                0.98325,                 0.9064,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.3458,                0.96343,                0.91233,                0.43612,                0.33634,                0.33556,                0.19659,                 1.3257,                0.98359,                0.90631,               0.004654,               0.004654,               0.004654
                    110,                 1.3514,                0.96752,                0.91064,                0.43443,                0.33478,                0.33448,                0.19643,                 1.3256,                0.98322,                0.90612,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.3539,                0.96796,                0.91111,                0.43723,                0.33545,                0.33475,                0.19618,                 1.3249,                0.98201,                0.90586,               0.004555,               0.004555,               0.004555
