                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.3429,                0.94669,                 0.9462,                0.43946,                0.33086,                0.33055,                0.19289,                 1.3246,                0.96372,                0.93454,               0.002476,               0.002476,               0.002476
                    154,                 1.3413,                0.94479,                0.94837,                0.44071,                0.33139,                 0.3308,                0.19302,                 1.3243,                0.96363,                 0.9345,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3491,                0.95255,                0.94771,                0.43981,                0.33221,                 0.3311,                0.19312,                 1.3243,                 0.9636,                0.93446,               0.002377,               0.002377,               0.002377
                    156,                  1.338,                0.94476,                0.94593,                0.44013,                0.33282,                0.33107,                0.19308,                 1.3241,                0.96341,                0.93437,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3435,                0.94819,                0.94612,                0.44279,                0.33249,                 0.3313,                 0.1931,                 1.3239,                0.96328,                0.93424,               0.002278,               0.002278,               0.002278
                    158,                 1.3434,                0.94904,                0.94514,                0.44345,                0.33155,                0.33145,                0.19312,                 1.3239,                0.96315,                0.93423,              0.0022285,              0.0022285,              0.0022285
                    159,                  1.338,                0.94636,                0.94728,                0.44102,                0.33361,                0.33155,                0.19315,                 1.3237,                0.96301,                0.93416,               0.002179,               0.002179,               0.002179
                    160,                 1.3328,                0.93718,                0.94288,                0.44526,                0.33284,                0.33179,                0.19324,                 1.3234,                0.96283,                0.93401,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3368,                0.94161,                0.94475,                0.44375,                0.33365,                0.33207,                0.19354,                 1.3232,                0.96269,                0.93396,                0.00208,                0.00208,                0.00208
                    162,                  1.327,                0.93328,                0.94298,                 0.4437,                0.33343,                0.33204,                0.19356,                 1.3231,                0.96256,                0.93389,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3313,                0.93449,                0.93988,                 0.4454,                0.33273,                0.33214,                0.19384,                 1.3227,                0.96227,                0.93379,               0.001981,               0.001981,               0.001981
                    164,                 1.3295,                0.93729,                0.94579,                0.44476,                0.33255,                0.33231,                0.19397,                 1.3225,                0.96205,                 0.9337,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3306,                  0.928,                0.94359,                0.44513,                0.33292,                0.33246,                0.19409,                 1.3226,                0.96185,                 0.9337,               0.001882,               0.001882,               0.001882
                    166,                 1.3288,                0.92994,                0.94518,                0.44495,                0.33344,                0.33247,                0.19427,                 1.3225,                0.96162,                0.93361,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3308,                0.93039,                0.94568,                0.44458,                0.33338,                0.33252,                 0.1943,                 1.3223,                 0.9614,                0.93355,               0.001783,               0.001783,               0.001783
                    168,                  1.323,                0.92799,                0.94271,                 0.4446,                0.33338,                0.33272,                0.19439,                 1.3221,                0.96116,                 0.9335,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.3264,                0.92736,                 0.9413,                0.44446,                0.33365,                0.33275,                0.19444,                  1.322,                0.96092,                0.93344,               0.001684,               0.001684,               0.001684
                    170,                 1.3307,                0.93326,                0.94495,                0.44313,                0.33438,                0.33279,                 0.1945,                  1.322,                0.96079,                0.93342,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.3203,                0.92271,                0.94134,                0.44216,                0.33537,                0.33299,                0.19459,                  1.322,                0.96066,                0.93343,               0.001585,               0.001585,               0.001585
                    172,                 1.3226,                0.92339,                0.94062,                0.44214,                0.33565,                0.33307,                0.19461,                 1.3221,                0.96059,                0.93341,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.3239,                0.92544,                0.94363,                0.44111,                0.33565,                  0.333,                0.19462,                 1.3219,                0.96048,                0.93337,               0.001486,               0.001486,               0.001486
                    174,                 1.3259,                0.92535,                0.93871,                0.44201,                0.33597,                0.33299,                0.19468,                 1.3218,                0.96034,                0.93332,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3233,                0.92381,                0.94221,                0.44182,                0.33596,                0.33293,                0.19479,                 1.3217,                0.96021,                0.93329,               0.001387,               0.001387,               0.001387
                    176,                 1.3207,                0.92222,                  0.941,                 0.4425,                0.33471,                0.33292,                0.19479,                 1.3215,                0.95998,                0.93329,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3207,                0.92078,                0.94096,                0.44161,                0.33583,                0.33305,                0.19478,                 1.3215,                0.95986,                 0.9333,               0.001288,               0.001288,               0.001288
                    178,                 1.3165,                0.92093,                0.93997,                 0.4411,                0.33557,                0.33309,                0.19483,                 1.3214,                0.95976,                0.93328,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.3187,                0.91828,                0.93904,                0.44059,                0.33524,                 0.3329,                0.19478,                 1.3214,                0.95966,                0.93327,               0.001189,               0.001189,               0.001189
                    180,                 1.3142,                0.91413,                0.93865,                0.44113,                0.33534,                 0.3329,                0.19476,                 1.3213,                0.95953,                0.93326,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3176,                0.91587,                0.93987,                0.44135,                0.33532,                0.33299,                0.19486,                 1.3211,                0.95938,                0.93323,                0.00109,                0.00109,                0.00109
                    182,                 1.3156,                0.91395,                 0.9402,                 0.4412,                 0.3354,                 0.3329,                0.19484,                 1.3211,                0.95926,                0.93318,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.3141,                0.91035,                0.93837,                 0.4417,                0.33545,                0.33293,                0.19485,                  1.321,                0.95908,                0.93318,               0.000991,               0.000991,               0.000991
                    184,                 1.3153,                0.91541,                0.94063,                0.44183,                0.33556,                0.33289,                0.19465,                  1.321,                0.95896,                0.93314,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3156,                0.90819,                0.93731,                  0.441,                0.33567,                0.33296,                0.19464,                 1.3209,                0.95883,                0.93312,               0.000892,               0.000892,               0.000892
                    186,                 1.3104,                0.90618,                0.93871,                0.44287,                 0.3353,                0.33309,                0.19468,                 1.3209,                 0.9587,                0.93312,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3158,                0.90804,                0.93698,                0.44341,                0.33561,                0.33315,                0.19471,                 1.3208,                0.95859,                 0.9331,               0.000793,               0.000793,               0.000793
                    188,                  1.312,                0.90987,                 0.9378,                0.44131,                0.33626,                0.33307,                0.19465,                 1.3207,                0.95849,                0.93304,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3035,                0.90596,                0.93782,                0.44322,                0.33572,                0.33315,                0.19467,                 1.3207,                0.95833,                0.93301,               0.000694,               0.000694,               0.000694
                    190,                 1.3101,                0.90714,                0.93992,                0.44308,                0.33561,                0.33322,                0.19474,                 1.3206,                0.95825,                0.93296,              0.0006445,              0.0006445,              0.0006445
                    191,                  1.294,                0.88309,                0.94578,                0.44322,                0.33544,                0.33326,                0.19475,                 1.3207,                0.95816,                0.93299,               0.000595,               0.000595,               0.000595
                    192,                 1.2772,                 0.8702,                0.93934,                0.44411,                0.33549,                0.33323,                0.19487,                 1.3208,                0.95807,                0.93295,              0.0005455,              0.0005455,              0.0005455
                    193,                  1.273,                0.86601,                0.93816,                0.44391,                0.33556,                0.33315,                0.19484,                 1.3208,                0.95795,                0.93294,               0.000496,               0.000496,               0.000496
                    194,                 1.2745,                 0.8617,                0.93814,                0.44391,                0.33543,                0.33313,                0.19478,                 1.3209,                0.95788,                0.93294,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2767,                0.86305,                0.93892,                0.44346,                0.33539,                0.33308,                0.19484,                 1.3208,                0.95791,                0.93286,               0.000397,               0.000397,               0.000397
                    196,                 1.2725,                0.86184,                0.93742,                0.44368,                 0.3357,                0.33317,                0.19484,                 1.3209,                0.95783,                0.93286,              0.0003475,              0.0003475,              0.0003475
                    197,                  1.268,                 0.8562,                0.93652,                0.44417,                0.33576,                0.33331,                0.19494,                 1.3209,                0.95769,                0.93284,               0.000298,               0.000298,               0.000298
                    198,                 1.2685,                0.85651,                0.93716,                0.44284,                0.33611,                0.33316,                0.19494,                 1.3209,                0.95761,                0.93282,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2645,                0.85354,                0.93649,                0.44319,                0.33588,                0.33312,                0.19497,                  1.321,                0.95754,                0.93282,               0.000199,               0.000199,               0.000199
                    200,                 1.2713,                0.85558,                0.93689,                0.44272,                0.33552,                0.33324,                0.19501,                  1.321,                0.95744,                0.93282,              0.0001495,              0.0001495,              0.0001495
